CLIENTEID,CODMARCA,DESCDISTRI,DESCDIMES
07400,102,12.0,0.0
04280,105,14.0,12.0
04280,109,12.0,15.0
07400,116,12.0,0.0
07400,099,12.0,0.0
07400,097,12.0,0.0
07400,096,12.0,0.0
07400,100,12.0,0.0
07400,110,12.0,0.0
07076,100,14.0,12.0
06050,002,10.0,14.0
06050,105,14.0,12.0
06050,109,12.0,15.0
06050,098,12.0,15.0
06050,104,14.0,12.0
04283,098,12.0,15.0
04283,099,14.0,12.0
04283,100,14.0,12.0
04283,104,14.0,12.0
04283,105,14.0,12.0
04283,109,12.0,15.0
06050,099,14.0,12.0
04290,116,12.0,17.0
04293,105,14.0,17.0
04293,109,12.0,15.0
06050,100,14.0,12.0
06841,002,8.0,14.0
06841,017,5.0,14.0
07305,105,14.0,12.0
06841,105,14.0,12.0
06841,098,12.0,15.0
07325,002,10.0,0.0
04106,100,14.0,12.0
04106,104,14.0,12.0
04106,105,14.0,12.0
04106,109,12.0,15.0
04107,098,12.0,15.0
04107,099,14.0,12.0
07325,019,8.0,0.0
07325,105,14.0,0.0
07325,109,12.0,0.0
07325,103,12.0,0.0
07325,101,12.0,0.0
07325,098,12.0,0.0
07325,104,14.0,0.0
07325,102,12.0,0.0
05810,098,13.0,15.0
07325,116,12.0,0.0
07325,099,14.0,0.0
07325,097,12.0,0.0
07325,096,12.0,0.0
07325,100,14.0,0.0
07325,110,12.0,0.0
05810,099,14.0,13.0
07325,124,12.0,0.0
06841,099,14.0,12.0
06248,002,10.0,14.0
05810,100,14.0,13.0
07305,104,14.0,12.0
05718,002,10.0,14.0
07305,099,14.0,12.0
05718,105,14.0,12.0
05718,109,12.0,15.0
05718,098,12.0,15.0
05718,104,14.0,12.0
05718,099,14.0,12.0
05718,100,14.0,12.0
05718,111,12.0,8.0
05718,049,12.0,8.0
05718,053,12.0,8.0
07305,100,14.0,12.0
04107,100,14.0,12.0
04107,104,14.0,12.0
04107,105,14.0,12.0
04107,109,12.0,15.0
04109,098,12.0,15.0
04109,099,14.0,12.0
04109,100,14.0,12.0
04109,104,14.0,12.0
04109,105,14.0,12.0
04109,109,12.0,15.0
04110,098,12.0,15.0
04110,099,14.0,12.0
04110,100,14.0,12.0
04110,104,14.0,12.0
04110,105,14.0,12.0
04110,109,12.0,15.0
06248,015,5.0,10.0
06248,105,14.0,12.0
06248,109,12.0,15.0
06248,098,12.0,15.0
06248,104,14.0,12.0
06248,099,14.0,12.0
06248,100,14.0,12.0
06841,111,12.0,9.0
07306,120,8.0,0.0
07306,105,14.0,12.0
07306,104,14.0,12.0
07306,099,14.0,12.0
07306,100,14.0,12.0
06287,100,14.0,12.0
04704,105,14.0,12.0
04704,109,12.0,15.0
04704,098,12.0,15.0
04704,104,14.0,12.0
06841,049,12.0,9.0
04704,099,14.0,12.0
04704,100,14.0,12.0
04704,111,12.0,8.0
04704,049,12.0,8.0
04111,098,12.0,15.0
03379,002,10.0,14.0
03379,015,7.0,10.0
03379,105,14.0,12.0
03379,109,12.0,15.0
03379,098,12.0,15.0
03379,104,14.0,12.0
03069,098,12.0,15.0
03069,104,14.0,12.0
03379,099,14.0,12.0
03379,100,14.0,12.0
03069,099,14.0,12.0
03069,100,14.0,12.0
03069,111,12.0,8.0
07411,019,8.0,0.0
07411,105,14.0,0.0
07411,109,12.0,0.0
07411,103,12.0,0.0
07411,101,12.0,0.0
07411,098,12.0,0.0
07411,104,14.0,0.0
03069,049,12.0,8.0
03069,053,12.0,5.0
07411,102,12.0,0.0
07411,116,12.0,0.0
07411,099,12.0,0.0
07411,097,12.0,0.0
07411,096,12.0,0.0
07411,100,12.0,0.0
07411,110,12.0,0.0
06072,002,8.0,14.0
06072,005,15.14,0.0
06072,019,11.21,8.0
06072,029,17.96,0.0
06072,081,12.52,0.0
06072,078,20.74,0.0
06072,042,9.78,0.0
06072,105,14.0,12.0
06072,109,12.0,15.0
06072,098,12.0,15.0
05296,098,12.0,15.0
06072,104,14.0,12.0
06072,099,14.0,12.0
06072,100,14.0,12.0
06072,107,5.28,0.0
05296,104,14.0,12.0
04111,099,14.0,12.0
04111,100,14.0,12.0
05296,099,14.0,12.0
05296,100,14.0,12.0
04111,104,14.0,12.0
04111,105,14.0,12.0
04111,109,12.0,15.0
04112,098,12.0,15.0
04112,099,14.0,12.0
04112,100,14.0,12.0
04112,104,14.0,12.0
04112,105,14.0,12.0
04112,109,12.0,15.0
04296,098,12.0,15.0
04296,099,14.0,12.0
04296,100,14.0,12.0
04296,104,14.0,12.0
04296,105,14.0,12.0
04296,109,12.0,15.0
04297,099,14.0,12.0
04297,100,14.0,12.0
04297,104,14.0,12.0
04297,105,14.0,12.0
04302,098,12.0,15.0
04302,099,14.0,12.0
04302,100,14.0,12.0
04302,104,14.0,12.0
04302,105,14.0,12.0
04302,109,12.0,15.0
04303,098,12.0,15.0
04303,099,14.0,12.0
04303,100,14.0,12.0
04303,104,14.0,12.0
04303,105,14.0,12.0
04303,109,12.0,15.0
06587,053,12.0,10.0
04090,002,10.0,14.0
04090,105,14.0,12.0
04090,109,12.0,15.0
04090,098,12.0,15.0
04090,104,14.0,12.0
04090,099,14.0,12.0
04090,100,14.0,12.0
04113,098,12.0,15.0
04113,099,14.0,12.0
04113,100,14.0,12.0
00107,017,7.0,14.0
04113,104,14.0,12.0
04113,105,14.0,12.0
04113,109,12.0,15.0
04115,098,12.0,15.0
04115,099,14.0,12.0
04115,100,14.0,12.0
00107,098,13.0,15.0
06771,098,14.0,15.0
04115,104,14.0,12.0
04115,105,14.0,12.0
04115,109,12.0,15.0
04116,098,12.0,15.0
04116,099,14.0,12.0
04116,100,14.0,12.0
04116,104,14.0,12.0
04116,105,14.0,12.0
04116,109,12.0,15.0
04121,104,14.0,12.0
05265,105,14.0,12.0
05265,098,12.0,15.0
05265,104,14.0,12.0
05265,099,14.0,12.0
00107,099,14.0,12.0
05265,100,14.0,12.0
06222,105,14.0,12.0
00107,096,13.0,7.0
00107,100,14.0,12.0
06222,109,12.0,15.0
06222,098,12.0,15.0
06222,104,14.0,12.0
06222,099,14.0,12.0
06222,100,14.0,12.0
06222,111,12.0,8.0
06222,049,12.0,8.0
07016,053,12.0,10.0
00020,103,13.0,10.0
00020,098,13.0,15.0
00020,102,13.0,10.0
00020,099,14.0,12.0
00020,096,13.0,10.0
00020,100,14.0,12.0
05921,105,14.0,12.0
05921,109,12.0,15.0
05921,098,12.0,15.0
05921,104,14.0,12.0
07268,019,8.0,0.0
05921,099,14.0,12.0
05921,100,14.0,12.0
07268,105,14.0,0.0
02129,109,12.0,15.0
07268,109,12.0,0.0
05921,053,12.0,8.0
07268,103,12.0,0.0
03779,017,5.0,14.0
03779,105,14.0,12.0
03779,098,12.0,15.0
03779,104,14.0,12.0
03779,099,14.0,12.0
03779,100,14.0,12.0
07268,101,12.0,0.0
03779,049,12.0,5.0
07268,098,12.0,0.0
07268,104,14.0,0.0
07268,102,12.0,0.0
07268,116,12.0,0.0
06848,017,8.0,14.0
06848,105,14.0,12.0
06848,098,12.0,15.0
06848,104,14.0,12.0
06848,100,14.0,12.0
06848,111,12.0,10.0
06848,049,12.0,10.0
06848,053,12.0,8.0
03056,017,8.0,14.0
03056,100,14.0,12.0
07268,099,14.0,0.0
07250,105,14.0,12.0
07250,104,14.0,12.0
07250,099,14.0,12.0
07250,100,14.0,12.0
07268,097,12.0,0.0
07268,096,12.0,0.0
07268,100,14.0,0.0
00130,109,12.0,15.0
00130,103,13.0,11.0
00130,098,13.0,15.0
00130,102,13.0,11.0
00130,099,14.0,12.0
00130,100,14.0,12.0
03473,098,14.0,15.0
06452,105,14.0,12.0
03783,098,12.0,15.0
03783,099,14.0,12.0
03783,100,14.0,12.0
06452,109,12.0,15.0
06452,098,12.0,15.0
06452,104,14.0,12.0
06452,099,14.0,12.0
05725,017,5.0,14.0
07307,019,8.0,0.0
07307,105,14.0,0.0
07307,109,12.0,0.0
07307,103,12.0,0.0
07307,101,12.0,0.0
07307,098,12.0,0.0
07307,104,14.0,0.0
07307,102,12.0,0.0
07307,116,12.0,0.0
07307,099,14.0,0.0
07307,097,12.0,0.0
07307,096,12.0,0.0
07307,100,14.0,0.0
07307,110,12.0,0.0
07307,124,12.0,0.0
06452,100,14.0,12.0
03418,105,14.0,12.0
03418,109,12.0,15.0
07036,105,14.0,12.0
07036,109,12.0,15.0
07036,098,12.0,15.0
07036,104,14.0,12.0
07036,099,14.0,12.0
07036,100,14.0,12.0
03418,098,12.0,15.0
03418,104,14.0,12.0
03418,099,14.0,12.0
03418,100,14.0,12.0
03418,053,12.0,9.0
04305,098,12.0,15.0
04305,099,14.0,12.0
04305,100,14.0,12.0
04305,104,14.0,12.0
04305,105,14.0,12.0
04305,109,12.0,15.0
04306,098,12.0,15.0
04306,099,14.0,12.0
04306,100,14.0,12.0
04306,104,14.0,12.0
04306,105,14.0,12.0
04306,109,12.0,15.0
04314,098,12.0,15.0
04314,099,14.0,12.0
04314,100,14.0,12.0
04314,104,14.0,12.0
04314,105,14.0,12.0
04314,109,12.0,15.0
04317,099,14.0,12.0
04317,100,14.0,12.0
04317,104,14.0,12.0
04317,105,14.0,12.0
04318,098,12.0,15.0
04318,099,14.0,12.0
04318,100,14.0,12.0
04318,104,14.0,12.0
04318,105,14.0,12.0
04318,109,12.0,15.0
04319,098,12.0,15.0
04319,099,14.0,12.0
04319,100,14.0,12.0
04319,104,14.0,12.0
04319,105,14.0,12.0
04319,109,12.0,15.0
04322,104,14.0,12.0
04322,105,14.0,12.0
04322,109,12.0,15.0
04323,096,12.0,15.0
04323,097,12.0,15.0
04323,098,12.0,15.0
04323,099,14.0,15.0
04323,100,14.0,15.0
04323,101,12.0,15.0
04323,102,12.0,15.0
04323,103,12.0,15.0
04323,104,14.0,12.0
04323,105,14.0,15.0
04323,109,12.0,15.0
04323,110,12.0,15.0
04323,116,12.0,15.0
04326,098,12.0,15.0
04326,099,14.0,12.0
04326,100,14.0,12.0
04326,104,14.0,12.0
04326,105,14.0,12.0
04326,109,12.0,15.0
04330,099,14.0,12.0
04330,100,14.0,12.0
02544,105,14.0,12.0
02544,109,12.0,15.0
02544,098,12.0,15.0
02544,104,14.0,12.0
02544,099,14.0,12.0
02544,100,14.0,12.0
06328,002,10.0,14.0
06328,105,14.0,12.0
06328,109,12.0,15.0
06328,098,12.0,15.0
06328,104,14.0,12.0
06328,099,14.0,12.0
06328,100,14.0,12.0
06328,111,12.0,10.0
06328,049,12.0,10.0
06328,053,12.0,10.0
04330,104,14.0,12.0
04330,105,14.0,12.0
04331,098,12.0,15.0
04331,099,14.0,12.0
04331,100,14.0,12.0
04331,104,14.0,12.0
04331,105,14.0,12.0
04331,109,12.0,15.0
04338,098,12.0,15.0
04338,109,12.0,15.0
04340,098,12.0,15.0
04340,099,14.0,12.0
04340,100,14.0,12.0
04340,104,14.0,12.0
04340,105,14.0,12.0
04340,109,12.0,15.0
04341,098,12.0,15.0
04341,099,14.0,12.0
04341,100,14.0,12.0
04341,104,14.0,12.0
04341,105,14.0,12.0
04341,109,12.0,15.0
04345,109,12.0,15.0
04346,098,12.0,15.0
04346,099,14.0,12.0
04346,100,14.0,12.0
04346,104,14.0,12.0
04346,105,14.0,12.0
04346,109,12.0,15.0
04347,098,12.0,15.0
04347,099,14.0,12.0
04347,100,14.0,12.0
04347,104,14.0,12.0
04347,105,14.0,12.0
04347,109,12.0,15.0
04348,098,12.0,15.0
04348,099,14.0,12.0
04348,100,14.0,12.0
04348,104,14.0,12.0
04348,105,14.0,12.0
04348,109,12.0,15.0
04349,098,12.0,15.0
04349,099,14.0,12.0
04349,100,14.0,12.0
04349,104,14.0,12.0
04349,105,14.0,12.0
04349,109,12.0,15.0
04350,098,12.0,15.0
04350,099,14.0,12.0
04350,100,14.0,12.0
04350,104,14.0,12.0
04350,105,14.0,12.0
04350,109,12.0,15.0
04351,098,12.0,15.0
04351,099,14.0,12.0
04351,100,14.0,12.0
04351,104,14.0,12.0
04351,105,14.0,12.0
04351,109,12.0,15.0
04352,098,12.0,15.0
04352,099,14.0,12.0
04352,100,14.0,12.0
04352,104,14.0,12.0
04352,105,14.0,12.0
04352,109,12.0,15.0
04357,098,12.0,15.0
04357,099,14.0,12.0
04357,100,14.0,12.0
04357,104,14.0,12.0
04357,105,14.0,12.0
04357,109,12.0,15.0
04365,098,12.0,15.0
04365,099,14.0,12.0
04365,100,14.0,12.0
04365,104,14.0,12.0
04365,105,14.0,12.0
04365,109,12.0,15.0
04366,098,12.0,15.0
04366,099,14.0,12.0
04366,100,14.0,12.0
04366,104,14.0,12.0
04366,105,14.0,12.0
04366,109,12.0,15.0
04367,098,12.0,15.0
04367,099,14.0,12.0
04367,100,14.0,12.0
04367,104,14.0,12.0
04367,105,14.0,12.0
04367,109,12.0,15.0
04369,098,12.0,15.0
04369,099,14.0,12.0
04369,100,14.0,12.0
04369,104,14.0,12.0
04369,105,14.0,12.0
04369,109,12.0,15.0
04371,096,12.0,0.0
04371,097,12.0,0.0
04371,098,12.0,15.0
04371,099,14.0,0.0
04371,100,14.0,0.0
04371,101,12.0,0.0
04371,102,12.0,0.0
06327,002,10.0,14.0
06327,015,5.0,10.0
03779,109,12.0,15.0
06327,105,14.0,12.0
06327,109,12.0,15.0
00189,098,14.0,15.0
06327,098,12.0,15.0
06327,104,14.0,12.0
06327,099,14.0,12.0
06327,100,14.0,12.0
06327,111,12.0,10.0
06327,049,12.0,10.0
06327,053,12.0,8.0
04953,111,12.0,10.0
04953,049,12.0,10.0
05725,102,10.0,12.0
03783,104,14.0,12.0
03783,105,14.0,12.0
03783,109,12.0,15.0
07347,105,14.0,12.0
07347,104,14.0,12.0
07347,099,14.0,12.0
07347,100,14.0,12.0
07348,019,8.0,0.0
07348,105,14.0,0.0
07348,109,12.0,0.0
07348,103,12.0,0.0
07348,101,12.0,0.0
07348,098,12.0,0.0
07348,104,14.0,0.0
07348,102,12.0,0.0
07348,116,12.0,0.0
07348,099,14.0,0.0
07348,097,12.0,0.0
07348,096,12.0,0.0
07348,100,14.0,0.0
07348,110,12.0,0.0
07348,124,12.0,0.0
03784,098,12.0,15.0
03784,099,14.0,12.0
03784,100,14.0,12.0
04371,103,12.0,0.0
04371,104,14.0,0.0
04371,105,14.0,0.0
04371,109,12.0,15.0
04371,110,12.0,0.0
04371,116,12.0,0.0
04375,098,12.0,15.0
04375,099,14.0,12.0
04375,100,14.0,12.0
04375,104,14.0,12.0
04375,105,14.0,12.0
04375,109,12.0,15.0
04378,098,12.0,15.0
04378,099,14.0,12.0
04378,100,14.0,12.0
04378,104,14.0,12.0
04378,105,14.0,12.0
04378,109,12.0,15.0
02933,098,13.0,15.0
02933,099,14.0,13.0
02933,100,14.0,13.0
04379,105,14.0,12.0
04379,109,12.0,15.0
04379,098,12.0,15.0
04379,104,14.0,12.0
04379,099,14.0,12.0
04379,100,14.0,12.0
04907,049,12.0,10.0
04907,111,12.0,10.0
04907,053,12.0,10.0
06858,098,14.0,15.0
05516,109,14.0,15.0
05516,098,14.0,15.0
03781,105,14.0,12.0
03781,109,12.0,15.0
03781,098,12.0,15.0
03781,104,14.0,12.0
03781,099,14.0,12.0
03781,100,14.0,12.0
07182,105,14.0,12.0
07182,109,14.0,15.0
07182,098,12.0,15.0
07182,104,14.0,12.0
07182,099,14.0,12.0
07182,100,14.0,12.0
07059,105,14.0,10.0
07349,105,14.0,12.0
07349,104,14.0,12.0
07349,099,14.0,12.0
04381,098,12.0,15.0
04381,104,14.0,12.0
04381,099,14.0,12.0
04381,100,14.0,12.0
07349,100,14.0,12.0
03782,098,12.0,15.0
03782,099,14.0,12.0
03782,100,14.0,12.0
02745,105,14.0,12.0
02745,109,12.0,15.0
02745,098,12.0,15.0
02745,104,14.0,12.0
02745,099,14.0,12.0
02745,100,14.0,12.0
00104,109,14.0,15.0
00104,098,14.0,15.0
02268,017,10.0,14.0
02927,098,12.0,15.0
02927,099,14.0,12.0
02927,100,14.0,12.0
04119,105,14.0,12.0
04119,109,12.0,15.0
04119,098,12.0,15.0
04119,104,14.0,12.0
04119,099,14.0,12.0
04119,100,14.0,12.0
05496,002,8.0,14.0
05496,109,14.0,15.0
05496,098,14.0,15.0
05496,111,12.0,10.0
05496,049,12.0,10.0
05496,053,12.0,10.0
05601,105,14.0,12.0
05601,109,12.0,15.0
05601,098,12.0,15.0
05601,104,14.0,12.0
04381,105,14.0,12.0
04381,109,12.0,15.0
04385,098,12.0,15.0
04385,099,14.0,12.0
04385,100,14.0,12.0
04385,104,14.0,12.0
04385,105,14.0,12.0
04385,109,12.0,15.0
05601,099,14.0,12.0
05601,100,14.0,12.0
05601,111,12.0,8.0
05601,049,12.0,8.0
04388,098,12.0,15.0
04388,099,14.0,12.0
04388,100,14.0,12.0
04388,104,14.0,12.0
04388,105,14.0,12.0
04388,109,12.0,15.0
04393,098,12.0,15.0
04393,099,14.0,12.0
04393,100,14.0,12.0
04393,104,14.0,12.0
04393,105,14.0,12.0
04393,109,12.0,15.0
04397,098,12.0,15.0
04397,099,14.0,12.0
04397,100,14.0,12.0
04397,104,14.0,12.0
04397,105,14.0,12.0
04397,109,12.0,15.0
04398,098,12.0,15.0
04398,099,14.0,12.0
04398,100,14.0,12.0
04398,104,14.0,12.0
04398,105,14.0,12.0
04398,109,12.0,15.0
04399,098,12.0,15.0
04399,099,14.0,12.0
04399,100,14.0,12.0
04399,104,14.0,12.0
04399,105,14.0,12.0
04399,109,12.0,15.0
04400,098,12.0,15.0
04400,099,14.0,12.0
04400,100,14.0,12.0
04400,104,14.0,12.0
04400,105,14.0,12.0
04400,109,12.0,15.0
04402,098,12.0,15.0
04402,099,14.0,12.0
04402,100,14.0,12.0
04402,104,14.0,12.0
04402,105,14.0,12.0
04402,109,12.0,15.0
04407,098,12.0,15.0
04407,099,14.0,12.0
04407,100,14.0,12.0
04407,104,14.0,12.0
04407,105,14.0,12.0
04407,109,12.0,15.0
04409,098,12.0,15.0
04409,099,14.0,12.0
04409,100,14.0,12.0
04409,104,14.0,12.0
04409,105,14.0,12.0
04409,109,12.0,15.0
04411,104,14.0,12.0
04411,105,14.0,12.0
04411,109,12.0,15.0
04412,098,12.0,15.0
04412,099,14.0,12.0
04412,100,14.0,12.0
04412,104,14.0,12.0
04412,105,14.0,12.0
04412,109,12.0,15.0
05926,103,10.0,12.0
05926,101,10.0,12.0
05926,098,10.0,12.0
05926,104,10.0,12.0
05926,102,10.0,12.0
05926,099,10.0,12.0
05926,097,10.0,12.0
05926,096,10.0,12.0
03824,098,12.0,15.0
03824,099,14.0,12.0
03824,100,14.0,12.0
03824,104,14.0,12.0
03824,105,14.0,12.0
03824,109,12.0,15.0
03829,098,12.0,15.0
03829,099,14.0,12.0
03829,100,14.0,12.0
03829,104,14.0,12.0
03829,105,14.0,12.0
03829,109,12.0,15.0
04138,105,14.0,12.0
04138,109,12.0,15.0
04138,098,12.0,15.0
04138,104,14.0,12.0
04138,099,14.0,12.0
04138,100,14.0,12.0
06688,017,10.0,14.0
07094,105,14.0,12.0
03837,099,14.0,12.0
03837,100,14.0,12.0
03837,104,14.0,12.0
03837,105,14.0,12.0
03840,098,12.0,15.0
03840,099,14.0,12.0
03840,100,14.0,12.0
04417,098,12.0,15.0
04417,099,14.0,12.0
04417,100,14.0,12.0
04417,104,14.0,12.0
04417,105,14.0,12.0
04417,109,12.0,15.0
04418,098,12.0,15.0
04418,099,14.0,12.0
04418,100,14.0,12.0
04418,104,14.0,12.0
04418,105,14.0,12.0
04418,109,12.0,15.0
04420,109,12.0,15.0
04424,098,12.0,15.0
04424,099,14.0,12.0
04424,100,14.0,12.0
04424,104,14.0,12.0
04424,105,14.0,12.0
04424,109,12.0,15.0
04426,098,12.0,15.0
04426,099,14.0,12.0
04426,100,14.0,12.0
04426,104,14.0,12.0
04426,105,14.0,12.0
04426,109,12.0,15.0
04429,098,12.0,15.0
04429,099,14.0,12.0
04429,100,14.0,12.0
04429,104,14.0,12.0
04429,105,14.0,12.0
04429,109,12.0,15.0
04432,098,12.0,15.0
04432,099,14.0,12.0
04432,100,14.0,12.0
04432,104,14.0,12.0
04432,105,14.0,12.0
04432,109,12.0,15.0
04440,098,12.0,15.0
04440,099,14.0,12.0
04440,100,14.0,12.0
04440,104,14.0,12.0
04440,105,14.0,12.0
04440,109,12.0,15.0
04442,098,12.0,15.0
04442,099,14.0,12.0
04442,100,14.0,12.0
04442,104,14.0,12.0
04442,105,14.0,12.0
04442,109,12.0,15.0
04445,098,12.0,15.0
04445,099,14.0,12.0
04445,100,14.0,12.0
04445,104,14.0,12.0
04445,105,14.0,12.0
04445,109,12.0,15.0
04446,098,12.0,15.0
04446,099,14.0,12.0
04446,100,14.0,12.0
04446,104,14.0,12.0
04446,105,14.0,12.0
04446,109,12.0,15.0
04452,098,12.0,15.0
04452,099,14.0,12.0
04452,100,14.0,12.0
04452,104,14.0,12.0
04452,105,14.0,12.0
04452,109,12.0,15.0
04455,098,12.0,15.0
04455,099,14.0,12.0
04455,100,14.0,12.0
04455,104,14.0,12.0
04455,105,14.0,12.0
04455,109,12.0,15.0
07094,104,14.0,12.0
02392,017,7.0,14.0
04458,098,12.0,15.0
04458,099,14.0,12.0
04458,100,14.0,12.0
04458,104,14.0,12.0
04458,105,14.0,12.0
04458,109,12.0,15.0
04464,098,12.0,15.0
04464,099,14.0,12.0
04464,100,14.0,12.0
04464,104,14.0,12.0
04464,105,14.0,12.0
04464,109,12.0,15.0
04470,098,12.0,15.0
04470,099,14.0,12.0
04470,100,14.0,12.0
04470,104,14.0,12.0
04470,105,14.0,12.0
04470,109,12.0,15.0
04471,098,12.0,15.0
04471,099,14.0,12.0
04471,100,14.0,12.0
04471,104,14.0,12.0
04471,105,14.0,12.0
04471,109,12.0,15.0
04472,098,12.0,15.0
04472,099,14.0,12.0
04472,100,14.0,12.0
04472,104,14.0,12.0
04472,105,14.0,12.0
04472,109,12.0,15.0
04473,098,12.0,15.0
04473,099,14.0,12.0
04473,100,14.0,12.0
04473,104,14.0,12.0
04473,105,14.0,12.0
04473,109,12.0,15.0
04475,098,12.0,15.0
04475,099,14.0,12.0
04475,100,14.0,12.0
04475,104,14.0,12.0
04475,105,14.0,12.0
04475,109,12.0,15.0
04476,098,12.0,15.0
04476,099,14.0,12.0
04476,100,14.0,12.0
04476,104,14.0,12.0
04476,105,14.0,12.0
04476,109,12.0,15.0
04484,098,12.0,15.0
04484,099,14.0,12.0
04484,100,14.0,12.0
04484,104,14.0,12.0
04484,105,14.0,12.0
04484,109,12.0,15.0
04485,098,12.0,15.0
04485,099,14.0,12.0
04485,100,14.0,12.0
04485,104,14.0,12.0
04485,105,14.0,12.0
04485,109,12.0,15.0
04489,098,12.0,15.0
04489,099,14.0,12.0
04489,100,14.0,12.0
04489,104,14.0,12.0
04489,105,14.0,12.0
04489,109,12.0,15.0
04493,098,12.0,15.0
04493,099,14.0,12.0
04493,100,14.0,12.0
04493,104,14.0,12.0
04493,105,14.0,12.0
04493,109,12.0,15.0
04494,098,12.0,15.0
04494,099,14.0,12.0
04494,100,14.0,12.0
04494,104,14.0,12.0
04494,105,14.0,12.0
04494,109,12.0,15.0
04499,098,12.0,15.0
04499,099,14.0,12.0
04499,100,14.0,12.0
04499,104,14.0,12.0
04499,105,14.0,12.0
04499,109,12.0,15.0
04501,098,12.0,15.0
04501,099,14.0,12.0
04501,100,14.0,12.0
04501,104,14.0,12.0
04501,105,14.0,12.0
04501,109,12.0,15.0
04502,098,12.0,15.0
04502,099,14.0,12.0
04502,100,14.0,12.0
04502,104,14.0,12.0
04502,105,14.0,12.0
04502,109,12.0,15.0
05557,105,14.0,12.0
05557,109,12.0,15.0
03840,104,14.0,12.0
05557,098,12.0,15.0
05557,104,14.0,12.0
05557,099,14.0,12.0
05557,100,14.0,12.0
03840,105,14.0,12.0
03840,109,12.0,15.0
03841,098,12.0,15.0
03841,099,14.0,12.0
03841,100,14.0,12.0
03841,104,14.0,12.0
03841,105,14.0,12.0
03841,109,12.0,15.0
03847,098,12.0,15.0
03847,099,14.0,12.0
03847,100,14.0,12.0
03847,104,14.0,12.0
03847,105,14.0,12.0
03847,109,12.0,15.0
03858,098,12.0,15.0
03858,099,14.0,12.0
03858,100,14.0,12.0
03858,104,14.0,12.0
03858,105,14.0,12.0
03858,109,12.0,15.0
03867,098,12.0,15.0
03867,099,14.0,12.0
03867,100,14.0,12.0
02014,109,12.0,15.0
02014,098,12.0,15.0
02014,099,14.0,12.0
02014,100,14.0,12.0
05557,111,12.0,8.0
05557,049,12.0,8.0
07089,111,12.0,10.0
07089,049,12.0,10.0
07089,053,12.0,10.0
02631,098,12.0,15.0
02631,099,14.0,12.0
02631,100,14.0,12.0
06236,105,14.0,12.0
06236,109,12.0,15.0
06236,098,12.0,15.0
06236,104,14.0,12.0
06236,099,14.0,12.0
03066,098,12.0,15.0
03066,099,14.0,12.0
03066,100,14.0,12.0
06236,100,14.0,12.0
05107,109,14.0,15.0
05107,098,14.0,15.0
07094,100,14.0,12.0
03867,104,14.0,12.0
03867,105,14.0,12.0
03867,109,12.0,15.0
03873,098,12.0,15.0
03873,099,14.0,12.0
03873,100,14.0,12.0
03778,105,14.0,12.0
03778,098,12.0,15.0
03778,104,14.0,12.0
03778,099,14.0,12.0
03778,100,14.0,12.0
07321,049,12.0,10.0
07321,111,12.0,10.0
04506,098,12.0,15.0
04506,099,14.0,12.0
04506,100,14.0,12.0
04506,104,14.0,12.0
04506,105,14.0,12.0
04506,109,12.0,15.0
04508,098,12.0,15.0
04508,099,14.0,12.0
04508,100,14.0,12.0
04508,104,14.0,12.0
04508,105,14.0,12.0
04508,109,12.0,15.0
04512,098,12.0,15.0
04512,099,14.0,12.0
04512,100,14.0,12.0
04512,104,14.0,12.0
04512,105,14.0,12.0
04512,109,12.0,15.0
04514,098,12.0,15.0
04514,099,14.0,12.0
04514,100,14.0,12.0
04514,104,14.0,12.0
04514,105,14.0,12.0
04514,109,12.0,15.0
04515,098,12.0,15.0
04515,099,14.0,12.0
04515,100,14.0,12.0
04515,104,14.0,12.0
04515,105,14.0,12.0
04515,109,12.0,15.0
04516,105,14.0,12.0
04516,109,12.0,15.0
04517,098,12.0,15.0
04517,099,14.0,12.0
04517,100,14.0,12.0
04517,104,14.0,12.0
04517,105,14.0,12.0
04517,109,12.0,15.0
04521,098,12.0,15.0
04521,099,14.0,12.0
04521,100,14.0,12.0
04521,104,14.0,12.0
04521,105,14.0,12.0
04521,109,12.0,15.0
04527,098,12.0,15.0
04527,099,14.0,12.0
04527,100,14.0,12.0
04527,104,14.0,12.0
04527,105,14.0,12.0
04527,109,12.0,15.0
04528,098,12.0,15.0
04528,099,14.0,12.0
04528,100,14.0,12.0
04528,104,14.0,12.0
04528,105,14.0,12.0
04528,109,12.0,15.0
04529,098,12.0,15.0
04529,099,14.0,12.0
04529,100,14.0,12.0
04529,104,14.0,12.0
04529,105,14.0,12.0
04529,109,12.0,15.0
04531,098,12.0,15.0
04531,099,14.0,12.0
04531,100,14.0,12.0
04531,104,14.0,12.0
04531,105,14.0,12.0
04531,109,12.0,15.0
04536,098,12.0,15.0
04536,099,14.0,12.0
04536,100,14.0,12.0
04536,104,14.0,12.0
04536,105,14.0,12.0
04536,109,12.0,15.0
04541,098,12.0,15.0
04541,099,14.0,12.0
04541,100,14.0,12.0
04541,104,14.0,12.0
04541,105,14.0,12.0
04541,109,12.0,15.0
04542,098,12.0,15.0
04542,099,14.0,12.0
04542,100,14.0,12.0
04542,104,14.0,12.0
04542,105,14.0,12.0
04542,109,12.0,15.0
04545,098,12.0,15.0
04545,099,14.0,12.0
04545,100,14.0,12.0
04545,104,14.0,12.0
04545,105,14.0,12.0
04545,109,12.0,15.0
04547,098,12.0,15.0
